Org_ID,Org_Name,Org_Street_Address,Org_City,Org_State,Org_Zip,Trans_Type,Trans_Start_Date,Trans_End_Date,Trans_Amount,Trans_Agency,Trans_ID,Trans_Award_Method,Trans_PIN,Trans_Description,Trans_Is_Prime_or_Sub_Contract,Trans_Approval_Date
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","02/01/2006","02/13/2006",7392.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060029147","Intergovernmental","'6P0117D","LEXMARK TONER",,"02/01/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","02/07/2006","04/11/2006",6050.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060029893","Small Purchase","'156 6P00289","PRINTER ACCESSORIES-LIC",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2005","03/23/2006",16625.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060030594","Intergovernmental","'0686AC1534","TELEPHONE",,"02/16/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2005","03/23/2006",15203.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060030688","Intergovernmental","'0686AC1628","TELEPHONES",,"02/17/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","02/16/2006","03/16/2006",17000.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060030743","Small Purchase","'068066AC1562","FUJI ULTRIUM DATA TAPES",,"02/17/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","02/27/2006","03/14/2006",20969.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060031377","Small Purchase","'069061106177","PURCHASE OF TOPAZ SIGGEM 4x5 ELECTRONIC SERIAL PADS",,"02/23/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2005","03/23/2006",24700.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060031823","Intergovernmental","'0686AC1627","TELEPHONES",,"02/28/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","02/28/2006","04/13/2006",11135.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060032255","Small Purchase","'3-2901-1066/06","CANON INK CARTRIDGES",,"03/03/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","03/08/2006","04/28/2006",10087.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060032283","Small Purchase","'816B06005357","PRINTERS, LASER",,"03/03/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","03/06/2006","04/26/2006",7657.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060032381","Small Purchase","'0716DH1090","FAX MACHINES, PARTS & SUPPLIES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","03/21/2006","05/05/2006",6208.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060034107","Small Purchase","'06S222396","SOLIC 5 NO MWBE IN JOB TYPE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","03/20/2006","04/18/2006",19439.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060034118","Small Purchase","'CMIS0600065846","FOR MIS DEPLOYMENT",,"03/21/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","07/01/2005","04/06/2006",6395.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060034228","Small Purchase","'06042000023001",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","03/22/2006","04/28/2006",5383.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060034513","Small Purchase","'6DH1194","PRINTER SUPPLIES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","04/03/2006","04/20/2006",7317.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060035792","Small Purchase","'6AC1806",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2005","04/28/2006",23107.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060036022","Small Purchase","'0686AC1898","TELEPHONES",,"04/05/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","04/10/2006","05/10/2006",10712.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060036078","Small Purchase","'81606006194","PRINTER ACCESSORIES AND SUPPLIES CHEMICAL, FORMS TRACTORS",,"04/05/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","04/20/2006","05/24/2006",7550.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060037738","Small Purchase","'06S222396D","SOLIC 5 NO MWBE IN JOB TYPE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/05/2006","06/12/2006",18856.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060038187","Small Purchase","'84106PO318BR","SONY 20' BLACK LCD FLAT SCREEN MONITORS",,"04/26/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/05/2006","05/16/2006",11547.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060038300","Small Purchase","'806061001335","TONER CARTRIDGES",,"04/26/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","04/26/2006","06/02/2006",5826.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060038615","Small Purchase","'05665640384","XEROX CARTRIDGE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","04/10/2006","06/01/2006",11912.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060039466","Intergovernmental","'069061106209","PROCUREMENT OF (25) LEXMARK E340 LASER PRINTERS",,"05/05/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","01/01/2006","06/06/2006",11899.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060040913","Intergovernmental","'60040913","PROGRAM PRINT CARTIDGE",,"06/05/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","05/18/2006","06/19/2006",6852.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060041225","Small Purchase","'05663590460","XEROX 8500N PRINTER & WARRANTY",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/19/2006","07/06/2006",21870.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060041433","Small Purchase","'05663590523","SURGE SUPPRESSOR / UPS HUBS",,"05/19/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","05/19/2006","07/12/2006",9645.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060041463","Small Purchase","'3-2901-1089-06",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/25/2006","06/30/2006",10943.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060041515","Small Purchase","'06127000024202","TONER FOR IBM 4000 PRINTERS",,"05/25/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2005","06/22/2006",24704.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060041798","Small Purchase","'0686AC2192","TELEPHONE",,"05/24/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","05/26/2006","06/19/2006",9602.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060042217","Small Purchase","'0716DH1423",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","06/26/2006","08/09/2006",10917.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060043702","Small Purchase","'069061106223","Topaz Replacement Signature Pens with Tether and Ink Tip",,"06/23/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","06/15/2006","08/16/2006",13419.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20060044396","Small Purchase","'156 6P00460","Printers for Woodside Facility",,"06/14/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/14/2006","07/31/2006",5273.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060044532","Small Purchase","'156 6P00461","PRINTER,TONER,WARRANTY-RECTOR",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","07/14/2005","08/11/2005",8174.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060610141","Small Purchase","'806061000141",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","11/10/2005","11/21/2005",7760.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060610598","Small Purchase","'806061000598","HP COLOR LASERJET 4650N PRINTE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","12/15/2005","01/11/2006",7750.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060610695","Small Purchase","'806061000695","2811 ROUTERS",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/05/2006","07/17/2006",6594.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060611533","Small Purchase","'806061001533","LEXMARK TONERS",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/10/2006","06/27/2006",5145.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060611543","Small Purchase","'806061001543","LEXMARK T642 PRINTERS",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/07/2006","06/27/2006",7049.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060611547","Small Purchase","'806061001547","LEXMARK OPTRA T610/612/614/616",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/16/2006","07/06/2006",7908.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20060611611","Small Purchase","'806061001611","INK CARTRIDGES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","08/01/2006","08/04/2006",6290.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070000006","Small Purchase","'02507XMIS015",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/21/2006","11/27/2006",22950.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070000311","Small Purchase","'07127000005855","SOFTWARE FOR NEW GATEWAY LAPTOPS",,"07/01/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/12/2006","04/06/2007",8000.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070004194","Intergovernmental","'05676980006","NEEDED FOR THE MEDICAL DIVISION",,"07/12/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2006","08/28/2006",23817.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070007013","Small Purchase","'0687ACS411","TELEPHONES",,"07/28/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","08/30/2006","09/06/2006",19821.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070008723","Small Purchase","'07127000026228","FISA SERVER UPGRADE",,"08/10/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2006","04/19/2007",11205.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070009585","Small Purchase","'0687ACS531","SOFTWARE",,"08/15/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","08/24/2006","09/27/2006",10153.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070009787","Small Purchase","'85807RQ00076","COMPUTER HARDWARE",,"08/24/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","08/29/2006","10/10/2006",6306.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070011593","Small Purchase","'0717DHS","FAX SUPPLIES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","09/12/2006","11/03/2006",17631.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070013104","Small Purchase","'CMIS0700030846","SONY DIGTIAL CAMERAS DSC-S500",,"09/21/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2006","11/29/2006",19681.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070017040","Intergovernmental","'0687ACS856","TELEPHONES",,"10/13/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2006","11/17/2006",16561.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070017308","Small Purchase","'0687ACS861","PRINTERS",,"10/16/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","10/20/2006","11/17/2006",21928.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070017851","Intergovernmental","'7P0097D","LEXMARK TONER",,"10/20/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","10/20/2006","12/18/2006",14259.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070017962","Intergovernmental","'07R002850","LEXMARK TONER CARTRIDGES",,"10/23/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","10/25/2006","11/20/2006",6310.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070018419","Small Purchase","'05673590153","PRINTERS/INK",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","11/02/2006","12/13/2006",6395.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070019488","Intergovernmental","'7P0101D",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","11/13/2006","11/28/2006",22698.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070019606","Small Purchase","'84107PO113MIS","PERIPHERALS, MISCELLNEOUS GRAPHIC DIGITIZERS, JOY STICKS",,"11/03/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","11/16/2006","12/21/2006",24970.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070020889","Prequalified Bid","'030070200001","Printer supplies",,"11/16/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","12/11/2006","12/22/2006",11748.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070020921","Small Purchase","'CMIS0700052846","FOR JANE CLEAVER @ ARSENAL",,"12/11/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","11/30/2006","08/10/2007",17146.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070022347","Intergovernmental","'7070099826","BLANKET ORDER/ LEXMARK TONERS/NYS CONTRACT# PT58730",,"12/04/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","12/08/2006","06/05/2007",12839.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070023429","Small Purchase","'07131000028719","CANON DR-9080C DOCUMENT SCANNER",,"12/11/2006"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2006","02/23/2007",22540.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070027813","Small Purchase","'0687AC1415","PROJECTOR",,"01/30/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2006","03/21/2007",24591.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070028014","Intergovernmental","'0687AC1421","TELEPHONES",,"01/30/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","01/30/2007","03/21/2007",5654.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070028382","Small Purchase","'0717DHS888","TONER",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","02/05/2007","03/06/2007",12918.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070028399","Small Purchase","'84107PO182MIS","SUPER DLT TAPE 11 300GB/600GB STORAGE MEDIA",,"01/30/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","01/31/2007","04/23/2007",21122.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070028509","Small Purchase","'3-2601-1062/07","LEXMARK TONER CARTIDGES",,"01/31/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","02/20/2007","03/20/2007",12065.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070032157","Small Purchase","'07127000030478","TONER FOR HP PRINTERS",,"03/08/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","03/28/2007","06/28/2007",24470.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070032890","Small Purchase","'BFOR0700012846","HP PRINTER LASER COLOR JET 5550 WITH WARRANTY",,"03/28/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","03/15/2007","06/14/2007",13930.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070033054","Intergovernmental","'827PT58730","Lexmark Printers",,"03/14/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","03/22/2007","04/19/2007",24310.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070034217","Intergovernmental","'7P0171D","LEXMARK TONER",,"03/22/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","04/05/2007","05/31/2007",23320.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070035868","Intergovernmental","'7P0179D","EPSON RIBBON",,"04/05/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","04/25/2007","05/03/2007",11845.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070037890","Small Purchase","'07127000031594","TONER FOR HP LJ 5550 PRINTERS",,"04/25/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/03/2007","05/23/2007",13696.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070038790","Intergovernmental","'7P0191D","LEXMARK TONER CARTRIDGE",,"05/03/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","05/07/2007","05/31/2007",7802.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070039112","Intergovernmental","'05673590560","INK CARTRIDGE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/10/2007","06/12/2007",13765.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070039648","Small Purchase","'7002518826","HEWLETT PACKARD DESIGNJET -PRINTER",,"05/15/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","05/15/2007","04/23/2008",6021.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070040232","Small Purchase","'0717DHS1182","COLOR PRINTERS FORIT INVENTORY",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","05/31/2007","07/23/2007",19478.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070042305","Intergovernmental","'068077AC2015","LEXMARK PRINTERS",,"06/04/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","06/05/2007","06/28/2007",24652.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20070042611","Intergovernmental","'321","LEXMARK PRINTERS",,"06/08/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/15/2007","07/11/2007",5119.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20070711397","Small Purchase","'806071001397","LEXMARK PRINTERS",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","01/09/2007","01/31/2007",5452.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20074120016","Buy Against","'07030000029245","SOFTWARE MAINTENANCE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","02/15/2007","04/26/2007",9048.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20077005070","Small Purchase","'816ST7005070",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","05/22/2007","08/07/2007",8915.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20077006829","Small Purchase","'816B7006829109",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","07/01/2007","08/30/2007",9905.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080000084","Small Purchase","'08127000006334",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/01/2007","06/30/2008",21719.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080000961","Small Purchase","'08127000006583","DB2 CONNECT APPLICATION MAINTENANCE",,"07/01/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/03/2007","07/19/2007",12518.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080002316","Small Purchase","'156 8P00005","Toner for Printers",,"07/02/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","06/01/2007","07/06/2007",9978.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080002466","Small Purchase","'7LZ00000137","COMPUTERS AND SUPPLIES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/11/2007","06/30/2008",14310.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080003604","Small Purchase","'8DHS215","LEXMARK PRINTERS REF.S/C#PT58730",,"07/11/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/19/2007","06/30/2008",20808.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080005136","Intergovernmental","'3212","LEXMARK PRINTERS & CABLES",,"07/26/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","07/20/2007","08/17/2007",5586.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080005239","Intergovernmental","'8P0034D",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/24/2007","06/30/2008",20228.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080005894","Intergovernmental","'08781000033789","LEXMARK E352dn PRINTER",,"07/26/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","07/01/2007","09/07/2007",6408.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080007642","Intergovernmental","'068088ACS397","LEXMARK ACCESSORIES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","08/06/2007","12/14/2007",5434.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080007965","Intergovernmental","'8P0041D",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","08/06/2007","06/30/2008",20504.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080008056","Intergovernmental","'82700000018272","Lexmark 2480 Dot Matrix Printers",,"08/06/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","08/09/2007","09/20/2007",7054.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080008671","Intergovernmental","'05683590063","LEXMARK T520 P/N 1206835",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","07/01/2007","10/15/2007",9660.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080008840","Small Purchase","'0688ACS494","TELEPHONES",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","08/14/2007","09/21/2007",5476.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080008876","Intergovernmental","'8P0048D","TONER CARTRIDGE",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","08/16/2007","06/30/2008",24993.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080009610","Intergovernmental","'8070055826","BLANKET ORDER LEXMARK E240 AND W820 TONERS",,"08/21/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","08/17/2007","06/30/2008",10328.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080009659","Small Purchase","'02508XFAC802","MAXELL ULTRIUM 1 1/2 TAPE CARTRIDGES",,"08/16/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","08/28/2007","09/17/2007",5599.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080011103","Intergovernmental","'8P0069D",,,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","08/30/2007","06/30/2008",21745.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080011477","Intergovernmental","'8DHS455","PRINTERS",,"09/05/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","07/02/2002","12/09/2011",23716.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080012148","Intergovernmental","'8P0074D","VARIOUS LEXMARK C920 TONERS",,"09/06/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","10/01/2007","11/01/2007",20852.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080015505","Small Purchase","'3-2901-1015-08","TONER & DRUMS",,"10/03/2007"
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","SMALL PURCHASE","10/03/2007","05/21/2008",6231.00,"FINANCIAL INFORMATION SERVICES (FISA)","'PC 127 20080015605","Small Purchase","'8LZ00000043","DRAGON NATURALLY SEPEAKING",,
"17749","READY DATA INC","  140 W END AVE","NEW YORK","NY","10023","CONTRACT","10/09/2007","01/11/2008",10212.00,"FINANCIAL INFORMATION SERVICES (FISA)","'CT 127 20080015654","Small Purchase","'816B800254531","PRINTER ACCESSORIES AND SUPPLIES CHEMICALS, FORMS TRACTORS",,"10/03/2007"
